1.131258, -0.020842, 1.119865, -0.029383, 1.030057, -0.007471, 0.396412
-1.075027, 0.094666, -1.061996, -0.018951, -0.965658, 0.010531, -0.309176
-0.024179, -0.081110, -0.028172, 0.038469, -0.033581, -0.022388, -0.051950
1.043264, 0.002539, 1.030331, -0.011445, 0.937479, 0.029523, 0.299168
-0.945683, 0.075451, -0.933710, -0.032431, -0.830966, -0.025720, -0.170118
-0.190230, -0.082137, -0.188585, 0.050762, -0.206383, 0.002660, -0.225289
-0.450696, -13.992001, 0.028643, 62.735958, 0.183592, -48.316723, -0.074229
19.532156, -7.069750, -52.327225, 16.246437, 25.208374, -8.717831, -0.460693
-0.077912, -0.774488, -0.023893, -0.778607, -0.021238, -0.766958, -0.012012
-0.038986, -0.778483, -0.026204, -0.814847, -0.015995, -0.816923, -0.036472
-0.031083, -0.926218, -0.028140, -1.000655, -0.030362, -1.035346, -0.007467
0.007857, -0.229103, 0.186539, 7.682722, -0.773054, -96.121094, -0.495516
0.462509, -27.461903, 0.028443, -0.798085, -0.004051, 0.612904, -0.039789
-0.058657, 0.708479, -0.034670, 0.672851, -0.054839, 0.587078, -0.051352
-0.054764, 0.471147, -0.054241, 0.430770, -0.060748, 0.393050, -0.055750
-0.059314, 0.330575, -0.058331, 0.304166, -0.060694, 0.282090, -0.059292
-0.058982, 0.238651, -0.057752, 0.234591, -0.069524, 0.215273, -0.056885
-0.064362, 0.190613, -0.061409, 0.183899, -0.063879, 0.170718, -0.059772
-0.067700, 0.161847, -0.061605, 0.143381, -0.062838, 0.141457, -0.063035
-0.065446, 0.126079, -0.063416, 0.121468, -0.067077, 0.110434, -0.059795
-0.070114, 0.102875, -0.062500, 0.095778, -0.066912, 0.089964, -0.063531
-0.072097, 0.078827, -0.060547, 0.061888, -0.065608, 0.077992, -0.072758
-0.066514, 0.052883, -0.067323, 0.031573, -0.071864, 0.026357, -0.065301
-0.079366, -0.018422, -0.065017, -0.047061, -0.080109, -0.097090, -0.074649
-0.082125, -0.331029, -0.094177, -0.666018, -0.098673, -1.919092, 9.181084
-0.106354, -1756.641602, -9.273193, 752.175171, -0.016426, -1.921709, -0.035402
-0.044220, -0.342411, -0.045407, -0.193403, -0.055094, -0.119552, -0.049629
-0.054434, -0.043980, -0.052797, -0.029392, -0.056874, -0.016815, -0.055848
-0.056634, -0.005138, -0.054523, 0.013582, -0.064608, 0.000892, -0.053598
-0.059779, 0.012007, -0.057348, 0.014921, -0.059514, 0.013637, -0.056329
-0.064164, 0.020016, -0.056845, 0.010878, -0.060488, 0.019140, -0.058833
-0.061378, 0.016502, -0.058083, 0.017393, -0.060630, 0.010823, -0.056903
-0.066546, 0.013921, -0.056813, 0.013908, -0.062095, 0.012390, -0.060111
-0.061670, 0.011861, -0.057183, 0.004940, -0.066883, 0.025290, -0.059036
-0.058350, 0.012694, -0.060302, 0.005399, -0.062912, 0.009493, -0.058710
-0.064465, 0.004531, -0.055025, 0.006667, -0.066807, 0.005679, -0.057738
-0.060830, 0.001170, -0.062382, 0.004820, -0.054795, -0.004304, -0.059174
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
